Transaction Id,Anon Student Id,Session Id,Time,Time Zone,Duration (sec),Level (Assignment),Level (ProblemSet),Problem Name,Problem View,Problem Start Time,Step Name,Attempt At Step,Is Last Attempt,Input,correctness,answerType
d9815a1ca1433f30de1df3c06b60c03e,Stu_ed7d28e06ecde74dc1b4946ad5e9f259,S1401755f03162f20a0b9274458aa216c,5/16/16 10:43,America/New_York,75,Show what you know B,Assessment_B,5,1,5/16/16 10:42,responseA0001 UpdateTextArea,1,1,"Yes she can, her picture shows what she said.",0,v
d7dda694eb0cd3731239e02d4a46c001,Stu_eec9166f4a91b941dffe5dcc907c7778,Sc2926ec8db8ec57756009028f43f6e77,5/16/16 9:49,America/New_York,134,Show what you know B,Assessment_B,5,1,5/16/16 9:44,responseA0001 UpdateTextArea,2,1,I think she is wrong because,0,n
e589448943ec9e9d54c7f022978e1e82,Stu_ef2761edb726da760d62966062cf24ad,Sa0fa88ca0e42e0c79bcf03f68b6efd40,5/13/16 13:01,America/New_York,18,Show what you learned B,Assessment_B,5,1,5/13/16 13:00,responseA0001 UpdateTextArea,1,1,she is wrong because the denominators arent the same,1,p
b6787eefb2dd5a0cf3c88f72b1945cef,Stu_ef9fe2e58205f6a4ed05968e93bfd55f,S586ff4f4243c99ab744b823b5a27ed4a,5/16/16 9:48,America/New_York,40.5,Show what you know B,Assessment_B,5,2,5/16/16 9:46,responseA0001 UpdateTextArea,2,1,i think she is dividing some way?,0,p
277dd44caad97dbc2bbee78531eec557,Stu_f03555a472c554d5b9f29ea608d024d9,Sb6a5a78ffe1600b52dd74afdafdcbe1e,5/16/16 9:38,America/New_York,66,Show what you know B,Assessment_B,5,1,5/16/16 9:36,responseA0001 UpdateTextArea,1,1,I think she is right because she subtracted right and the pictures are right to.,0,v
8cd3cbceabc5ed6414acf4f8c992484e,Stu_f1122d5e71622458954abbb4521686e2,S7d26bda8e3da3bd382899f57cd448ea8,5/2/16 12:25,America/New_York,168.5,Show what you know B,Assessment_B,5,1,5/2/16 12:19,responseA0001 UpdateTextArea,1,1,"I think that Kia has the correct picture to describe the number sentence shown above. I think Kia is correct because the first fraction in the problem, 7/9, the picture has 9 peices and 7 of them are filled in. The next fraction in the problem, 3/4, the picture has 4 peices and 3 of them are filled in. The last fraction in the problem, 4/5, the picture has 5 peices and 4 of them are filled in. So, you can now subtract the numerators,7 and 3 to get a difference of 4, and then you can do the denominators, 9 and 4, and get a difference of 5. So, if you put those 2 numbers into a fraction, the fraction would say 4/5.",0,v
21d3f22ffdbfb19378d3fd095e04fbeb,Stu_f2ecce4d99020b2576cae5a0cb5c1c5c,S790ceeb9659b5c6ac9a90049bf73f634,5/2/16 12:39,America/New_York,.,Show what you know B,Assessment_B,5,1,5/2/16 12:23,responseA0001 UpdateTextArea,1,1,"I think Kim is incorrect because 3/4 is greater than 7/9 because if you convert 3/4 into 27/36 and  7/9 into 21/36, 27/36 is greater than 21/36 therefore you cannot subtract 21/36 from 27/36. Also the answer is greater than 7/9 because if you convert 4/5 into 36/45 it is greater than when you convert 7/9 into 35/45 therefore it is not the true answer unless you are adding 1/45 to 35/45.",1,p
f80dffced43391086cd64d32fab90ba6,Stu_f301374eacd8197bb8b3464c38924238,S2ae544b9390e9a951202e4bea6a42559,5/9/16 12:30,America/New_York,184.5,Show what you learned B,Assessment_B,5,1,5/9/16 12:24,responseA0001 UpdateTextArea,1,1,Kia's answer is incorrect because 2 1/9 go into 1 1/4 and the final answer would be 13/17.,0,p
5d5b121919181bb1dd68bbd1adfcac5a,Stu_f303e25035b56af16589f2f8a1d54375,S834f65dba3b5f3a7bb5127acdc99c097,5/2/16 12:29,America/New_York,122.5,Show what you know B,Assessment_B,5,1,5/2/16 12:25,responseA0001 UpdateTextArea,1,1,"No because to check, 3/4+4/5 does not equal 7/9",0,u
9138cb7514935873d8868fef51c8cd81,Stu_f3140b04867d87d3bbe3f5fc32d1c7f4,Sbc81ba5f955f2b6c87faa6fd8763947b,5/9/16 12:25,America/New_York,88,Show what you learned B,Assessment_B,5,1,5/9/16 12:23,responseA0001 UpdateTextArea,1,1,It does not because when you find the least common denomanator (36) and subtract the numerators it equals 1/36,1,p
c3337f878842b5cd03e09d356d56e421,Stu_f38fcd8230c4a123dac771f3cc5aaaa8,S9d8d04f74f8f43f1c61d3f6472796773,5/9/16 14:12,America/New_York,60,Show what you know B,Assessment_B,5,1,5/9/16 14:11,responseA0001 UpdateTextArea,1,1,This equasion is wrong because you have to give the fractions like denominators before you subtract anything,1,p
9d558012225f85d1a4f93c49e5bdcfbe,Stu_f48db3ed7956a7a3fc27fff71ec6dc09,S2cea8a46a4a610d07a3f244a3f492b54,5/23/16 9:09,America/New_York,133,Show what you learned B,Assessment_B,5,1,5/23/16 9:06,responseA0001 UpdateTextArea,1,1,i think she is wrong because she is - 7-3=4 and 9-4=5,0,n
fe0964818d1dfb799df335c7432908a5,Stu_f52ebfee96890f79b11a948839abd753,Sba1c6d98f80d2833e1f9955f078ac611,5/23/16 9:10,America/New_York,185.5,Show what you learned B,Assessment_B,5,1,5/23/16 9:04,responseA0001 UpdateTextArea,1,1,"She is correct, because 7-3=4 and 9-4=5 then you get 4/5.",0,p
f75af18d6ead1db160b6c5893548de1d,Stu_f644d157f5309439d5510364865c0491,S831b5b53ec1c743c5f0f1812a5c28410,2/8/16 13:31,America/New_York,90,Show what you know B,Assessment_B,5,1,2/8/16 13:28,responseA0001 UpdateTextArea,1,1,"I DO NOT THINK THAT IS A GOOD ANSWER BECUSE  THEY ARE NOT CUT IN THE SAME KIND OF PARTS,AND THTAS JUST SHOWING THE NUMBER MODEL IN A DIFFRENT WAY.",1,c
47e35344a3014c6800e314330c4b3634,Stu_f7a5274ac97ba195026d00d96effdc69,Sca7f1cb2bac4854b2142a7bedae8a612,5/16/16 9:19,America/New_York,111.5,Show what you know B,Assessment_B,5,1,5/16/16 9:15,responseA0001 UpdateTextArea,1,1,Kia is wrong because if you convert both 7/9 and 3/4 to have a common denominator 7/9 would be 28/36 and 3/4 would be 27/36 to make the difference 1/36 not 4/5.,1,p
0c5941b5e4f7987a7ab644840f532e58,Stu_f7bd2c4ef4ffee0ab8423c04af68dce3,Sfab0e20e2724b53f812a55716783727f,5/23/16 9:24,America/New_York,23,Show what you learned B,Assessment_B,5,1,5/23/16 9:24,responseA0001 UpdateTextArea,1,1,she is wrong,0,n
9c75fdcf693fb0b8fe3cadd882cf62da,Stu_f9709e224b0a21d2850e2db2e5dfee1f,S83267adabf69f8ceae92c5d7217e1c91,5/9/16 12:26,America/New_York,81,Show what you learned B,Assessment_B,5,1,5/9/16 12:23,responseA0001 UpdateTextArea,1,1,I think that she is wrong because you have to make both of the fractions equivalent to each other before you subtract them.,0,p
699c11915bde686392791a8ed63051e3,Stu_f9a6eb587defe123237eac15746e12cd,Sa91b00b1d35f5a6cb74e6dc3bcbbfc51,5/23/16 9:34,America/New_York,183.5,Show what you learned B,Assessment_B,5,1,5/23/16 9:28,responseA0001 UpdateTextArea,1,1,"The answer is not right because you can't subtract different denominters so the answer is not 4/5 you need to find some multiples to answer the problem so find the multiples. and here are some like 40,40 20,20",1,p
46347b88077332df2a86b2879082910a,Stu_f9e72975a3f6fdeac6db958a1f54a258,Scda96cc26f06dc5f634db402a81c2683,5/6/16 10:14,America/New_York,1,Show what you learned B,Assessment_B,5,1,5/6/16 10:13,responseA0001 UpdateTextArea,2,1,You have to make common denominaters,1,p
d5039f4adbd8445dbc3fe367f0f86889,Stu_f9eb31eb6df113eff68c7bf659c4ec19,Sb2924c62e0d54c6a87f703e14650e806,5/6/16 10:08,America/New_York,53,Show what you learned B,Assessment_B,5,1,5/6/16 10:03,responseA0001 UpdateTextArea,7,1,I  think she is wrong because she didnt  correctly do the problem she has to find the lcd first,1,p
b3469f63e43f59419ac1cc7f97c6cb17,Stu_fb1acbba5ed785d40ab0e66c2f0910a2,S6b946cdb7a3e62891806d2b0404a7450,5/6/16 10:03,America/New_York,9,Show what you learned B,Assessment_B,5,1,5/6/16 10:01,responseA0001 UpdateTextArea,4,1,I think she needs to read the problem carefully and find lcd.,1,p
9c114166c90ceddcd5c8f58c6dfd9062,Stu_fb218676c5075a2bea1c63cf657d751e,S390ad3f11f4296664f5f19a6632ccf6d,5/16/16 9:46,America/New_York,152.5,Show what you know B,Assessment_B,5,1,5/16/16 9:40,responseA0001 UpdateTextArea,1,1,"She needs a common denominator  to subtract, she just subtracted with the numbers shown. If she subtracted she might of got the right answer.",1,p
b8abf985a0073c6d0a9c5c7493391824,Stu_fc40863173f05b7315d5a281d3d46cd7,S29c02716c30da8b61c41d52a8bfd6203,3/1/16 13:23,America/New_York,22.5,Show what you learned B,Assessment_B,5,1,3/1/16 13:22,responseA0001 UpdateTextArea,1,1,I THINK KIA IS RIGHT,0,n
42e0d9ade6c90f2b184b27bb0008d4e8,Stu_fc5f32fb83f09768f9b54c053d58b262,Sb769ef6b05221d59b879d795646a9553,5/13/16 13:01,America/New_York,17,Show what you learned B,Assessment_B,5,1,5/13/16 13:01,responseA0001 UpdateTextArea,1,1,she is right,0,n
5abb06937f980b9d8e9ae0d01a9fd6a6,Stu_fe75b8b7c1fb8ff2161223cb61fb5fd4,Sb69371495f93deb6acc73c9e00c21166,5/13/16 13:32,America/New_York,49.5,Show what you learned B,Assessment_B,5,1,5/13/16 13:30,responseA0001 UpdateTextArea,1,1,I think she shold draw a different  and better picture of her fractions to her and us make it more clearer to understand,0,n
3b65589d6822f6624e9c1b43d10c698b,Stu_feb275bd58a9b63ccac85e27eb6a999b,S1cca0645a48c96bd02d7052fb2855ae8,5/2/16 12:42,America/New_York,83.5,Show what you know B,Assessment_B,5,1,5/2/16 12:36,responseA0001 UpdateTextArea,3,1,NO. I think no because there is a whole number. 7/9 is equal to 28/36. 3/4 is equal to 27/36. 27/36+28/36=55/36 or 1 19/36.,1,p
c1d8246eff78bf15fd226483d5d8e005,Stu_ff5f23ce623a1a0c5d5c578fc599e297,Sbd3eaf466fa1d2c67ec9dc95af3b0459,3/1/16 10:28,America/New_York,133.5,Show what you learned B,Assessment_B,5,1,3/1/16 10:24,responseA0001 UpdateTextArea,1,1,she got it right 7 - 3 = 4,0,p
e2286da6386c8c31efd53d2203ea4601,Stu_ff8ca883ce7d29e296f0ed8e55a3b31d,S85c20973b90e3b62f784ecd19838f7f4,5/6/16 10:22,America/New_York,.,Show what you learned B,Assessment_B,5,1,5/6/16 10:07,responseA0001 UpdateTextArea,1,1,I'd think it would be 1/36. Because I got 36 as a denominator  and subtracted 27/36 from 28/36.,1,p
f1bf29ef8aa8176ae197920d2a833832,Stu_ffe4ba291fd0ec27d27a34dcceb3a617,Sdf57a910c1a15a4ab0c23bd2d66dac0e,5/16/16 9:50,America/New_York,270,Show what you know B,Assessment_B,5,1,5/16/16 9:41,responseA0001 UpdateTextArea,1,1,I think Kia might have have used a different operation because when I did it i got a different answer,0,u
9aed6b18d9bd5b6371d871736821c853,Stu_005a9729f8e3869ff12b105e0f7bb82e,S97c6ad0a34e051715542a93cb0af09e4,5/9/16 12:29,America/New_York,60.5,Show what you learned B,Assessment_B,6,1,5/9/16 12:27,responseA0001 UpdateTextArea,1,1,I don't know,0,n
38b3190748d8add3a0b9fb1f83f34e30,Stu_03af0deb60a1b42c70c4d71b3f9f8bed,S8149b22ef12e3677674b1030a1e98fb0,5/16/16 9:45,America/New_York,200,Show what you know B,Assessment_B,6,1,5/16/16 9:42,responseA0001 UpdateTextArea,1,1,In 15/24 there is more space to fill up but in 15/21 there is less to fill up.,1,c
ce0bac3dc5a81407cc928661a36d57cf,Stu_03c1e9a4dde8c645a7554f75a1f33ea7,S78bc17f8e1457ad95af2a88025c642a5,3/1/16 10:46,America/New_York,.,Show what you learned B,Assessment_B,6,1,3/1/16 10:29,responseA0001 UpdateTextArea,1,1,15/21 is larger than 15/24 because  15/21 is about equal to 5/5 which is 1 hole.  15/24 is equal to 5/6 which is 1/6 away from 1 hole.,1,p
f40ba38e9aa63e00c8a4229eae411e7c,Stu_04235a6a18782d9209667e4bbaeef1bd,S64315f35a6d2932388c2a18487d6632c,5/16/16 9:46,America/New_York,34.5,Show what you know B,Assessment_B,6,1,5/16/16 9:44,responseA0001 UpdateTextArea,3,1,if you cut it in peaices you would have bigger slices in 15 over 21.,1,c
8a1e3005f2f7487453f6f4c58e4f4e8e,Stu_0479dc58fcc9d95f20f7396a10885619,S298e1b74ae5350adc80272d8c481bc8d,5/16/16 9:40,America/New_York,54,Show what you know B,Assessment_B,6,1,5/16/16 9:39,responseA0001 UpdateTextArea,1,1,15is closer to 21 than 15 is to 24.,1,p
9ff221c6050984000ac5f56d8aeac7f2,Stu_04dcb6afb01f3e5974a34f1e45a4c512,S93e7166a60d3da7cfcff95b076154b21,5/13/16 9:12,America/New_York,51,Show what you learned B,Assessment_B,6,1,5/13/16 9:11,responseA0001 UpdateTextArea,1,1,15/21 is larger because for ex a pizza would be cut into 21 bigger pieces.,1,c
48274ff4b57e1f450569b98d1329988d,Stu_05a9b3dd6b2ba771cba20bdb2d2942d5,S4215f7b824422803a34f906b9ea9735e,5/9/16 9:29,America/New_York,3.5,Show what you know B,Assessment_B,6,1,5/9/16 9:27,responseA0001 UpdateTextArea,2,1,It is larger because 21 is bigger.,1,c
bdae88fe8f8116fdf8a3c8c351ee009a,Stu_0716fb7a838203f6432defa3c5564a42,S764ec7ddb6551e4105151ee60706a925,2/18/16 11:00,America/New_York,86.5,Show what you learned B,Assessment_B,6,1,2/18/16 10:57,responseA0001 UpdateTextArea,1,1,15/21 is not correct becuse the denomntor is bigger in the second one so then 15/24 is bigger then 15/21.,0,p
08ae1672cecd32cca4ef199948f63a2c,Stu_075a11e1b4fbee4969b0b0146a2ffec4,Sd6851b4d711537de6ef37602fd21ef90,5/9/16 14:10,America/New_York,19,Show what you know B,Assessment_B,6,1,5/9/16 14:08,responseA0001 UpdateTextArea,2,1,Because 24 is larger than 21 you need to fill in more to 24,1,p
3b5a26ca0b9544c3614e9f197513fdfe,Stu_080d68f459b1a4b5cb5d323f548da5a4,S3a11e93c2f036a98241bda6f253dd834,5/2/16 12:39,America/New_York,74,Show what you know B,Assessment_B,6,1,5/2/16 12:36,responseA0001 UpdateTextArea,1,1,it is larger because 21 would have more shaded in if it were a drawing than 24.,1,c
f379ef3e282ab97b1247c51caf1da5cb,Stu_08475646c66f575d12aa2b2f6f346ddd,Sa8c5db88046aee712376da73fdebe264,5/13/16 13:28,America/New_York,18,Show what you learned B,Assessment_B,6,1,5/13/16 13:28,responseA0001 UpdateTextArea,1,1,21 is smaller than 24,1,p
9d4b828337c86b81d9e37cb574417a81,Stu_084b2f0ca630f9f3a39aa2469bf2286e,S3ab0230d733699e283ed2dd44370be92,2/8/16 11:15,America/New_York,57.5,Show what you know B,Assessment_B,6,1,2/8/16 11:13,responseA0001 UpdateTextArea,1,1,"15/21 is larger than 15/24 because the denominator is smaller. That means that the fraction has bigger pieces, making the WHOLE bigger.",1,c
7ac6dc292aa35a0ba3cbf5c66fc2e92e,Stu_08acbe47c4b4cc5c3e70e9da3be58ced,S7f55a1b8dc27212362cb4d5ac884bdae,5/23/16 10:34,America/New_York,34,Show what you learned B,Assessment_B,6,1,5/23/16 10:33,responseA0001 UpdateTextArea,1,1,Its larger than 15/24 because the less the number is the bigger the answer and the bigger the problem is gonna have a less answer answer.,0,p
f886a8c0ad253bdb7a2499e48beed39a,Stu_08f53d57694ff592b84ad1a31889dc03,Se0fdf822cdbf9973c3d6fc9d93ba9ff2,5/2/16 12:27,America/New_York,48,Show what you know B,Assessment_B,6,1,5/2/16 12:26,responseA0001 UpdateTextArea,1,1,It is larger because the smaller the denominator is the larger the fraction is,1,p
f366f6efb130ee86618b4e7c4f3d87e3,Stu_091e125dc2cf7bc83f8993a693236f01,Sbf84424d729a97320e6309f356d30821,2/8/16 11:16,America/New_York,24.5,Show what you know B,Assessment_B,6,1,2/8/16 11:16,responseA0001 UpdateTextArea,1,1,there is a smaller denominater,1,p
c30116a434d691cf15de4bd5151cbe24,Stu_0963ba374068fed20a4989070159adc5,Scea79ff7c7ea4eac1b805f69de3c11cc,5/6/16 12:03,America/New_York,32,Show what you learned B,Assessment_B,6,1,5/6/16 12:02,responseA0001 UpdateTextArea,1,1,because 21 is less than 24,1,p
3cac4e5d764e15889c0dbbd8e373dc63,Stu_0a1b53c275ca376fbecbcbe887853016,Sfd6934eda838b44f3156698901a71411,2/18/16 11:01,America/New_York,34,Show what you learned B,Assessment_B,6,1,2/18/16 11:01,responseA0001 UpdateTextArea,1,1,because the denominator is larger to the one on the left,1,p
6b374796dd64207ca1bdff873dcc55e9,Stu_0a8d6f22ac17d0954ecf78582027fe67,S5c5b5b8b527bffe97b7c652f55e70be4,2/8/16 13:47,America/New_York,85,Show what you know B,Assessment_B,6,1,2/8/16 13:43,responseA0001 UpdateTextArea,2,1,15 over 21 is bigger because,0,n
2e0f4ec5f1d72e9ba43d8b39c1afce24,Stu_0ae4b18431beb05f0e432a94a5f1bc1e,S0ad3cf4297e6b9e823c4b44dcf2e2700,5/20/16 9:11,America/New_York,16.5,Show what you learned B,Assessment_B,6,1,5/20/16 9:11,responseA0001 UpdateTextArea,1,1,15/21 is larger than 15/24 because there are the same amount but bigger pieces,1,c
700b1914c3e00b1583d9b526d675dee2,Stu_0b158d98171bac29dcf2a592cd0b5c69,S28eb55795a32db7d41b80a92a2ee48ab,2/18/16 11:08,America/New_York,239,Show what you learned B,Assessment_B,6,1,2/18/16 11:04,responseA0001 UpdateTextArea,1,1,15 24ths is divided into smaller pieces so it would fill up less pieces. 15 21ths would heve larger pieces because 21 is smaller than 24.,1,c
0cda03669ee3299df8ea145d3a78b144,Stu_0e27174450b5b4da2e2ffe7b2b68280e,S2d7b664f421ae1b7ce9a6b7772de4a95,5/20/16 9:06,America/New_York,32.5,Show what you learned B,Assessment_B,6,1,5/20/16 9:05,responseA0001 UpdateTextArea,1,1,its bigger because it is closer to whole,0,p
f6b87465c2205cac941246ca053256a1,Stu_0ef867b98e880e80e360e8d5f56cf095,S1b8e1bd3cffcaff36b9265d95a6b30e6,5/16/16 9:35,America/New_York,8.5,Show what you know B,Assessment_B,6,1,5/16/16 9:31,responseA0001 UpdateTextArea,3,1,15/21 is bigger than 15/24 because if you reduce them you get  15/21= 5/7 and 15/24= 5/8,0,p
0c399b1f32b200dc3991a3ab6f28ff58,Stu_0f1df4127d09c1b4fcbb116874390a36,S8c363f9d6ae7aa6644df9eabc305295d,5/20/16 9:07,America/New_York,68.5,Show what you learned B,Assessment_B,6,1,5/20/16 9:04,responseA0001 UpdateTextArea,1,1,the two numerators are the same but 15/21 has a smaller denominator so there is less space to fill,1,c
ea7f3a73d3a489a25872b194c79d383a,Stu_0f81e672bc36e266f82745b141e1e301,Sd2282acd69bceb3480cff4b9aca1be16,5/2/16 12:26,America/New_York,120.5,Show what you know B,Assessment_B,6,1,5/2/16 12:22,responseA0001 UpdateTextArea,1,1,If you give them a common denominator you will get 360/504 and 315/504. 360 /504 is greater than 315/504.,0,p
6ed564420a6aed2b0b3cbef4d841e485,Stu_102b1e680c68541494020bfb5702e525,Sfd9d85ca0c4905560478be69280cdc17,5/9/16 12:29,America/New_York,90,Show what you learned B,Assessment_B,6,1,5/9/16 12:26,responseA0001 UpdateTextArea,1,1,The denomator is smaller and the numator is the same the numrator takes up more space.,1,c
e61387b9b422638dfc28dce81a713496,Stu_1058b4bfd9383f3929cdc88159f2bf84,Sdaa9d8c0941d8422eec2174dd212aeaf,5/16/16 9:46,America/New_York,125,Show what you know B,Assessment_B,6,1,5/16/16 9:44,responseA0001 UpdateTextArea,1,1,because you have to change your denmnators and what every you do to the bottom you have to do to the tope so you can have a like fractions,0,p
a4625b22e785fbfeaefbf131a5934c26,Stu_10d8646e772399a839c368dfa6761667,S577425bcca80184af13a3867c0edf603,5/9/16 12:48,America/New_York,260.5,Show what you learned B,Assessment_B,6,1,5/9/16 12:39,responseA0001 UpdateTextArea,1,1,"Both fractions have the same numerator, since smaller fractions have bigger pieces they are worth more than a bigger fraction. When a fraction has the same numerator but not the same denominator, the smaller denominator is the largest.",1,c
4d5001e1415e1590917200a492dbd032,Stu_12220e9273310f886932d8f650704de5,S08ade580a48ac85a90b125ef6c651f5c,5/13/16 10:14,America/New_York,31.5,Show what you learned B,Assessment_B,6,1,5/13/16 10:13,responseA0001 UpdateTextArea,1,1,Because 21 as a denominator is LESS then 24,1,p
7949abba143261568005f8a098f4d2ee,Stu_12336307bb95d3e1e6dd9df24ff26a62,S618b0da8f0aad88f333caebd469d2d60,5/20/16 9:01,America/New_York,13,Show what you learned B,Assessment_B,6,1,5/20/16 9:00,responseA0001 UpdateTextArea,1,1,15/21 is larger than 15/24 because its denominator is smaller.,1,p
71348e1fa8c33173770324c24dcd7ad8,Stu_128e5f95f55eb11507d94dd28126596f,S8992a98d0f087cd1f4f9031ad8a846bd,5/6/16 10:15,America/New_York,79,Show what you learned B,Assessment_B,6,1,5/6/16 10:13,responseA0001 UpdateTextArea,1,0,because the denomonator is larger be,1,p
a7bdcdfd8eedda99f354386a57521939,Stu_14d7d9a11fa8e5370aa6cf4310c80503,Sc475624cf2b4f26aa8bb838c23afa77c,5/2/16 9:50,America/New_York,35.5,Show what you know B,Assessment_B,6,1,5/2/16 9:49,responseA0001 UpdateTextArea,1,1,It is greater because 21 is smaller than 24 so that means that there is a smaller space being filled up.,1,c
d6b807dbfc05c625dbbbaf6a8a24786a,Stu_155c84721235eac1a74a2fb71f469ae7,S59f0c49f2a0df4c9155f0aa5aec05a23,5/6/16 11:55,America/New_York,26,Show what you learned B,Assessment_B,6,1,5/6/16 11:55,responseA0001 UpdateTextArea,1,1,the denominator is smaller wich means the parts are larger,1,c
8e141dca941012b3c0c90455ce57a658,Stu_156e218140fea79318c2009236b1e14d,S2f5478d78d52ec4e76fff8522ffc0fc4,5/20/16 9:02,America/New_York,86,Show what you learned B,Assessment_B,6,1,5/20/16 9:00,responseA0001 UpdateTextArea,1,1,15/21 is bigger than 15/24 because 15/24 you have to split 15 into more things but with 15/21 \you would only have to split it into 21 not 24,0,u
97cde627db8d1b8c7372de50a6e94e44,Stu_15a9aa0e1c926478957f6ad016f852f8,S7e6ff5eb4d2e7e9990db1559530fc56f,5/23/16 11:27,America/New_York,16.5,Show what you learned B,Assessment_B,6,1,5/23/16 11:26,responseA0001 UpdateTextArea,1,1,it has a smaller denominator,1,p
63e2d2e7ec0acfc39eae30d4986e9400,Stu_16c991354e522c00b2b60df2963801a3,Sb23d8cb17314d92940908045dfa931c6,5/13/16 13:40,America/New_York,62,Show what you learned B,Assessment_B,6,1,5/13/16 13:39,responseA0001 UpdateTextArea,1,1,because the numorator,0,u
03a6f731d901ee54fc28d64a281daadd,Stu_16e6c74e10ccc32d6a1e2143c6d42fe9,Sd4a95ec1fb51fb4734855c9a2d874188,5/13/16 10:12,America/New_York,63,Show what you learned B,Assessment_B,6,1,5/13/16 10:11,responseA0001 UpdateTextArea,1,1,"because both number have the same numerator but no the same denominator, therefore the fraction with the lowest denominator is bigger",1,p
007eed30fd074e1cd1bc3b71b470a9ce,Stu_1747e0831c21e019e1a0acb16cc4193f,Sf3cfd65f69d7f112d3179c6c79664713,5/9/16 12:29,America/New_York,71.5,Show what you learned B,Assessment_B,6,1,5/9/16 12:27,responseA0001 UpdateTextArea,1,1,15/21 is larger than 15/24 because 24 as the denominator has smaller pieces so 21 would cover more space and would be larger,1,c
a5f6cd337fbc3d3639d7004a3627a202,Stu_17c59f144151a64e46fdd0bd3ac62197,Sbe6c4389939b35f2854eccbc579ba615,2/18/16 13:43,America/New_York,47,Show what you learned B,Assessment_B,6,1,2/18/16 13:41,responseA0001 UpdateTextArea,1,1,BECAUSE I KNOW THAT THE BIGGER THE DENOMINATER THE SMALLER THE FRACTION AND 24 IS LARGER THAN 21 SO THATS WHY,1,p
84141ab9643da8d389091af8e766bd2c,Stu_1a2532efec017fd2ab5e1ec6d233a031,S83fe3ff494807906b3a28242407d3ab1,5/20/16 9:10,America/New_York,30,Show what you learned B,Assessment_B,6,1,5/20/16 9:09,responseA0001 UpdateTextArea,1,1,its larger because the number is closer to a whole fraction,0,p
ff417ee4be3b2f530f8eed306538ee74,Stu_1a775db900c9348449434b59dd4aed78,S11b212ebab6a9651ce7a96bb7071f46f,5/9/16 12:29,America/New_York,82,Show what you learned B,Assessment_B,6,1,5/9/16 12:28,responseA0001 UpdateTextArea,1,1,15/21 is larger than 15/24 because 15/21 has less blank space than 15/24.,1,c
9ec9cb0e48120138d5df91a6bdc120d0,Stu_1a969ef00c2a47916f56c0efc388744d,See64602d9634655eac8513885c222fd3,2/19/16 14:33,America/New_York,25.5,Show what you know B,Assessment_B,6,1,2/19/16 14:32,responseA0001 UpdateTextArea,1,1,i dont know,0,n
35167c5ba700de0bd386c9279ae8105f,Stu_1dee969d9344b3bf22159f3961a151ec,S004587fb3199451a336c9db929571620,2/19/16 14:34,America/New_York,16,Show what you know B,Assessment_B,6,1,2/19/16 14:34,responseA0001 UpdateTextArea,1,1,its not,0,n
7f2e4ed597d032cb0a3cacd4f3ba8c93,Stu_1e062f1325117a2b93a7384dea154ba7,S5e98b3cd661550263eecc880ffc0f404,5/9/16 13:24,America/New_York,61,Show what you know B,Assessment_B,6,1,5/9/16 13:22,responseA0001 UpdateTextArea,1,1,it is larger because when a fractions denominator is smaler than  the other fractions denominator the fraction is bigger,1,p
808a7295a87f02627cfd105a529026df,Stu_204fc058708bd3b6ca47c8f9fea4738c,Sd79f58e30a2a4776efed4e81234341d5,5/16/16 10:35,America/New_York,132,Show what you know B,Assessment_B,6,1,5/16/16 10:33,responseA0001 UpdateTextArea,1,1,because  24 is bigger and the 15 has more numbers to get to 24 but the other one is 21 and the 15 dosint have to go as far,1,p
54f1d62cf4afcbc1a58816c9cf003a56,Stu_20697612f3e649e319bb3e4c2cd5bb1d,Scd0d54d996422b5d15388fce555d6201,3/1/16 10:26,America/New_York,38.5,Show what you learned B,Assessment_B,6,1,3/1/16 10:25,responseA0001 UpdateTextArea,1,1,The numerators are larger.,0,p
d462e90a683d6b06843126fee73ee488,Stu_22184ef8d9973eaf185d5a7336deae9a,S81c42b0e9f37e95cd248be0beb2b881b,5/16/16 9:36,America/New_York,45.5,Show what you know B,Assessment_B,6,1,5/16/16 9:34,responseA0001 UpdateTextArea,1,1,It is larger because it has a smaller denominator.,1,p
cba1b3f899aa231bdb83e78a83fc3e72,Stu_227e393172a5288e878e8a21c4df7290,S524147e3c9dc9b1fe6fb114962cdad08,5/16/16 9:54,America/New_York,100,Show what you know B,Assessment_B,6,1,5/16/16 9:50,responseA0001 UpdateTextArea,2,1,15/21 is larger than 15/24 becuase it takes up more space.  What I mean is if the shape was a square it would take up more room in that square becuase 21 is broken into smaller pieces.,0,c
41bad1709e0455930494f4d5d96d1b1c,Stu_2355c6c536b4bf10daf5834097c42884,S236ce55479b3c0a496bc05a413310322,2/8/16 13:44,America/New_York,56,Show what you know B,Assessment_B,6,1,2/8/16 13:42,responseA0001 UpdateTextArea,1,1,The smaller the denominator the bigger the piece and the bigger the denominator the smaller the piece.,1,c
5145c9afc00b5939ac8641a99c133fe1,Stu_238e7de413989539d9d4010ddef670ba,S3b50d4d44f4609446dd28299112c5e8e,5/16/16 9:37,America/New_York,44.5,Show what you know B,Assessment_B,6,1,5/16/16 9:35,responseA0001 UpdateTextArea,1,1,It is larger because 21 is less than 24 so the smaller denominator means that the numernator has bigger parts.,1,c
